date,tavg_f,Location
2019-06-23,87.62,Hong Kong
2019-06-24,85.1,Hong Kong
2019-06-25,82.58000000000001,Hong Kong
2019-06-26,84.74000000000001,Hong Kong
2019-06-27,88.16,Hong Kong
2019-06-28,87.80000000000001,Hong Kong
2019-06-29,87.80000000000001,Hong Kong
2019-06-30,86.0,Hong Kong
2019-07-01,87.80000000000001,Hong Kong
2019-07-02,86.53999999999999,Hong Kong
2019-07-03,81.86,Hong Kong
2019-07-04,85.64,Hong Kong
2019-07-05,86.18,Hong Kong
2019-07-06,86.72,Hong Kong
2019-07-07,86.53999999999999,Hong Kong
2019-07-08,87.44,Hong Kong
2019-07-09,87.08000000000001,Hong Kong
2019-07-10,83.84,Hong Kong
2019-07-11,84.92,Hong Kong
2019-07-12,87.44,Hong Kong
2019-07-13,87.08000000000001,Hong Kong
2019-07-14,87.62,Hong Kong
2019-07-15,87.80000000000001,Hong Kong
2019-07-16,87.98,Hong Kong
2019-07-17,88.52,Hong Kong
2019-07-18,90.32,Hong Kong
2019-07-19,86.72,Hong Kong
2019-07-20,84.2,Hong Kong
2019-07-21,85.64,Hong Kong
2019-07-22,85.1,Hong Kong
2019-07-23,85.82,Hong Kong
2019-07-24,86.53999999999999,Hong Kong
2019-07-25,87.08000000000001,Hong Kong
2019-07-26,88.34,Hong Kong
2019-07-27,88.52,Hong Kong
2019-07-28,85.1,Hong Kong
2019-07-29,86.18,Hong Kong
2019-07-30,86.0,Hong Kong
2019-07-31,80.6,Hong Kong
2019-08-01,80.6,Hong Kong
2019-08-02,82.58000000000001,Hong Kong
2019-08-03,82.03999999999999,Hong Kong
2019-08-04,84.38,Hong Kong
2019-08-05,86.72,Hong Kong
2019-08-06,87.08000000000001,Hong Kong
2019-08-07,87.44,Hong Kong
2019-08-08,87.80000000000001,Hong Kong
2019-08-09,89.24000000000001,Hong Kong
2019-08-10,88.7,Hong Kong
2019-08-11,88.16,Hong Kong
2019-08-12,88.34,Hong Kong
2019-08-13,88.88,Hong Kong
2019-08-14,87.62,Hong Kong
2019-08-15,86.9,Hong Kong
2019-08-16,87.25999999999999,Hong Kong
2019-08-17,84.38,Hong Kong
2019-08-18,83.84,Hong Kong
2019-08-19,85.28,Hong Kong
2019-08-20,86.36,Hong Kong
2019-08-21,85.64,Hong Kong
2019-08-22,86.36,Hong Kong
2019-08-23,85.28,Hong Kong
2019-08-24,88.88,Hong Kong
2019-08-25,84.74000000000001,Hong Kong
2019-08-26,80.96000000000001,Hong Kong
2019-08-27,85.64,Hong Kong
2019-08-28,86.9,Hong Kong
2019-08-29,85.82,Hong Kong
2019-08-30,82.03999999999999,Hong Kong
2019-08-31,82.75999999999999,Hong Kong
2019-09-01,84.56,Hong Kong
2019-09-02,82.03999999999999,Hong Kong
2019-09-03,84.2,Hong Kong
2019-09-04,82.03999999999999,Hong Kong
2019-09-05,84.2,Hong Kong
2019-09-06,86.36,Hong Kong
2019-09-07,87.08000000000001,Hong Kong
2019-09-08,87.98,Hong Kong
2019-09-09,87.08000000000001,Hong Kong
2019-09-10,87.44,Hong Kong
2019-09-11,86.9,Hong Kong
2019-09-12,87.25999999999999,Hong Kong
2019-09-13,87.08000000000001,Hong Kong
2019-09-14,86.18,Hong Kong
2019-09-15,85.46000000000001,Hong Kong
2019-09-16,84.56,Hong Kong
2019-09-17,83.12,Hong Kong
2019-09-18,84.56,Hong Kong
2019-09-19,84.74000000000001,Hong Kong
2019-09-20,85.28,Hong Kong
2019-09-21,85.28,Hong Kong
2019-09-22,84.02,Hong Kong
2019-09-23,82.4,Hong Kong
2019-09-24,82.4,Hong Kong
2019-09-25,81.86,Hong Kong
2019-09-26,82.4,Hong Kong
2019-09-27,82.03999999999999,Hong Kong
2019-09-28,82.58000000000001,Hong Kong
2019-09-29,84.38,Hong Kong
2019-09-30,86.53999999999999,Hong Kong
2019-10-01,87.44,Hong Kong
2019-10-02,86.0,Hong Kong
2019-10-03,84.74000000000001,Hong Kong
2019-10-04,83.48,Hong Kong
2019-10-05,84.38,Hong Kong
2019-10-06,81.32,Hong Kong
2019-10-07,81.32,Hong Kong
2019-10-08,84.2,Hong Kong
2019-10-09,84.02,Hong Kong
2019-10-10,82.94,Hong Kong
2019-10-11,83.66,Hong Kong
2019-10-12,84.56,Hong Kong
2019-10-13,81.32,Hong Kong
2019-10-14,80.06,Hong Kong
2019-10-15,80.78,Hong Kong
2019-10-16,79.7,Hong Kong
2019-10-17,79.88,Hong Kong
2019-10-18,80.24000000000001,Hong Kong
2019-10-19,79.52,Hong Kong
2019-10-20,79.16,Hong Kong
2019-10-21,77.72,Hong Kong
2019-10-22,78.08000000000001,Hong Kong
2019-10-23,79.16,Hong Kong
2019-10-24,80.24000000000001,Hong Kong
2019-10-25,80.24000000000001,Hong Kong
2019-10-26,80.42,Hong Kong
2019-10-27,78.44,Hong Kong
2019-10-28,77.18,Hong Kong
2019-10-29,73.4,Hong Kong
2019-10-30,75.92,Hong Kong
2019-10-31,77.53999999999999,Hong Kong
2019-11-01,79.88,Hong Kong
2019-11-02,79.16,Hong Kong
2019-11-03,80.06,Hong Kong
2019-11-04,79.7,Hong Kong
2019-11-05,76.28,Hong Kong
2019-11-06,75.56,Hong Kong
2019-11-07,76.28,Hong Kong
2019-11-08,75.02,Hong Kong
2019-11-09,74.12,Hong Kong
2019-11-10,73.4,Hong Kong
2019-11-11,74.30000000000001,Hong Kong
2019-11-12,75.56,Hong Kong
2019-11-13,77.18,Hong Kong
2019-11-14,74.12,Hong Kong
2019-11-15,74.12,Hong Kong
2019-11-16,74.48,Hong Kong
2019-11-17,75.56,Hong Kong
2019-11-18,76.1,Hong Kong
2019-11-19,68.53999999999999,Hong Kong
2019-11-20,69.62,Hong Kong
2019-11-21,71.6,Hong Kong
2019-11-22,73.03999999999999,Hong Kong
2019-11-23,74.48,Hong Kong
2019-11-24,75.2,Hong Kong
2019-11-25,77.72,Hong Kong
2019-11-26,72.86,Hong Kong
2019-11-27,74.48,Hong Kong
2019-11-28,69.08000000000001,Hong Kong
2019-11-29,66.74000000000001,Hong Kong
2019-11-30,69.98,Hong Kong
2019-12-01,71.24000000000001,Hong Kong
2019-12-02,63.14,Hong Kong
2019-12-03,61.7,Hong Kong
2019-12-04,64.03999999999999,Hong Kong
2019-12-05,62.06,Hong Kong
2019-12-06,63.14,Hong Kong
2019-12-07,62.42,Hong Kong
2019-12-08,61.34,Hong Kong
2019-12-09,63.68000000000001,Hong Kong
2019-12-10,64.94,Hong Kong
2019-12-11,66.92,Hong Kong
2019-12-12,68.18,Hong Kong
2019-12-13,69.08000000000001,Hong Kong
2019-12-14,69.25999999999999,Hong Kong
2019-12-15,68.72,Hong Kong
2019-12-16,71.78,Hong Kong
2019-12-17,74.48,Hong Kong
2019-12-18,74.66,Hong Kong
2019-12-19,67.82,Hong Kong
2019-12-20,66.38,Hong Kong
2019-12-21,66.56,Hong Kong
2019-12-22,69.62,Hong Kong
2019-12-23,69.62,Hong Kong
2019-12-24,70.88,Hong Kong
2019-12-25,70.16,Hong Kong
2019-12-26,70.16,Hong Kong
2019-12-27,63.68000000000001,Hong Kong
2019-12-28,65.84,Hong Kong
2019-12-29,65.66,Hong Kong
2019-12-30,70.16,Hong Kong
2019-12-31,68.0,Hong Kong
2020-01-01,65.66,Hong Kong
2020-01-02,65.66,Hong Kong
2020-01-03,67.82,Hong Kong
2020-01-04,68.0,Hong Kong
2020-01-05,70.34,Hong Kong
2020-01-06,72.14,Hong Kong
2020-01-07,73.75999999999999,Hong Kong
2020-01-08,73.22,Hong Kong
2020-01-09,68.36,Hong Kong
2020-01-10,70.52,Hong Kong
2020-01-11,69.25999999999999,Hong Kong
2020-01-12,63.14,Hong Kong
2020-01-13,65.84,Hong Kong
2020-01-14,68.0,Hong Kong
2020-01-15,68.9,Hong Kong
2020-01-16,69.80000000000001,Hong Kong
2020-01-17,63.68000000000001,Hong Kong
2020-01-18,64.94,Hong Kong
2020-01-19,63.31999999999999,Hong Kong
2020-01-20,63.5,Hong Kong
2020-01-21,66.92,Hong Kong
2020-01-22,69.80000000000001,Hong Kong
2020-01-23,72.86,Hong Kong
2020-01-24,73.03999999999999,Hong Kong
2020-01-25,69.62,Hong Kong
2020-01-26,59.72,Hong Kong
2020-01-27,54.5,Hong Kong
2020-01-28,54.5,Hong Kong
2020-01-29,56.3,Hong Kong
2020-01-30,58.64,Hong Kong
2020-01-31,59.18,Hong Kong
2020-02-01,62.06,Hong Kong
2020-02-02,64.58000000000001,Hong Kong
2020-02-03,66.38,Hong Kong
2020-02-04,62.96,Hong Kong
2020-02-05,64.58000000000001,Hong Kong
2020-02-06,64.58000000000001,Hong Kong
2020-02-07,66.56,Hong Kong
2020-02-08,63.31999999999999,Hong Kong
2020-02-09,61.34,Hong Kong
2020-02-10,62.06,Hong Kong
2020-02-11,64.75999999999999,Hong Kong
2020-02-12,68.0,Hong Kong
2020-02-13,68.0,Hong Kong
2020-02-14,71.78,Hong Kong
2020-02-15,73.22,Hong Kong
2020-02-16,56.120000000000005,Hong Kong
2020-02-17,55.94,Hong Kong
2020-02-18,58.28,Hong Kong
2020-02-19,63.68000000000001,Hong Kong
2020-02-20,64.94,Hong Kong
2020-02-21,67.82,Hong Kong
2020-02-22,68.36,Hong Kong
2020-02-23,68.9,Hong Kong
2020-02-24,69.44,Hong Kong
2020-02-25,71.96000000000001,Hong Kong
2020-02-26,73.94,Hong Kong
2020-02-27,70.88,Hong Kong
2020-02-28,70.34,Hong Kong
2020-02-29,72.86,Hong Kong
2020-03-01,73.4,Hong Kong
2020-03-02,69.80000000000001,Hong Kong
2020-03-03,68.72,Hong Kong
2020-03-04,68.36,Hong Kong
2020-03-05,65.12,Hong Kong
2020-03-06,66.38,Hong Kong
2020-03-07,72.5,Hong Kong
2020-03-08,74.30000000000001,Hong Kong
2020-03-09,76.64,Hong Kong
2020-03-10,73.4,Hong Kong
2020-03-11,67.1,Hong Kong
2020-03-12,70.88,Hong Kong
2020-03-13,75.56,Hong Kong
2020-03-14,70.88,Hong Kong
2020-03-15,69.44,Hong Kong
2020-03-16,69.80000000000001,Hong Kong
2020-03-17,69.44,Hong Kong
2020-03-18,70.16,Hong Kong
2020-03-19,70.52,Hong Kong
2020-03-20,71.06,Hong Kong
2020-03-21,73.58000000000001,Hong Kong
2020-03-22,76.46000000000001,Hong Kong
2020-03-23,77.0,Hong Kong
2020-03-24,74.84,Hong Kong
2020-03-25,74.84,Hong Kong
2020-03-26,75.56,Hong Kong
2020-03-27,77.18,Hong Kong
2020-03-28,73.03999999999999,Hong Kong
2020-03-29,71.24000000000001,Hong Kong
2020-03-30,68.18,Hong Kong
2020-03-31,66.74000000000001,Hong Kong
2020-04-01,66.74000000000001,Hong Kong
2020-04-02,69.80000000000001,Hong Kong
2020-04-03,69.98,Hong Kong
2020-04-04,69.62,Hong Kong
2020-04-05,64.94,Hong Kong
2020-04-06,63.31999999999999,Hong Kong
2020-04-07,66.56,Hong Kong
2020-04-08,70.88,Hong Kong
2020-04-09,72.5,Hong Kong
2020-04-10,72.68,Hong Kong
2020-04-11,73.75999999999999,Hong Kong
2020-04-12,69.80000000000001,Hong Kong
2020-04-13,68.0,Hong Kong
2020-04-14,69.98,Hong Kong
2020-04-15,71.78,Hong Kong
2020-04-16,73.4,Hong Kong
2020-04-17,76.64,Hong Kong
2020-04-18,76.82,Hong Kong
2020-04-19,79.52,Hong Kong
2020-04-20,80.06,Hong Kong
2020-04-21,80.96000000000001,Hong Kong
2020-04-22,73.94,Hong Kong
2020-04-23,69.62,Hong Kong
2020-04-24,66.02,Hong Kong
2020-04-25,68.18,Hong Kong
2020-04-26,74.48,Hong Kong
2020-04-27,76.64,Hong Kong
2020-04-28,78.08000000000001,Hong Kong
2020-04-29,76.1,Hong Kong
2020-04-30,77.18,Hong Kong
2020-05-01,78.80000000000001,Hong Kong
2020-05-02,80.24000000000001,Hong Kong
2020-05-03,82.75999999999999,Hong Kong
2020-05-04,83.48,Hong Kong
2020-05-05,83.84,Hong Kong
2020-05-06,84.92,Hong Kong
2020-05-07,85.28,Hong Kong
2020-05-08,86.0,Hong Kong
2020-05-09,85.82,Hong Kong
2020-05-10,84.92,Hong Kong
2020-05-11,84.38,Hong Kong
2020-05-12,81.5,Hong Kong
2020-05-13,81.68,Hong Kong
2020-05-14,82.75999999999999,Hong Kong
2020-05-15,84.2,Hong Kong
2020-05-16,83.84,Hong Kong
2020-05-17,84.38,Hong Kong
2020-05-18,79.52,Hong Kong
2020-05-19,82.58000000000001,Hong Kong
2020-05-20,83.48,Hong Kong
2020-05-21,83.84,Hong Kong
2020-05-22,82.58000000000001,Hong Kong
2020-05-23,79.34,Hong Kong
2020-05-24,81.32,Hong Kong
2020-05-25,81.14,Hong Kong
2020-05-26,83.84,Hong Kong
2020-05-27,82.94,Hong Kong
2020-05-28,82.75999999999999,Hong Kong
2020-05-29,84.02,Hong Kong
2020-05-30,80.24000000000001,Hong Kong
2020-05-31,86.0,Hong Kong
2020-06-01,86.53999999999999,Hong Kong
2020-06-02,84.38,Hong Kong
2020-06-03,86.18,Hong Kong
2020-06-04,86.9,Hong Kong
2020-06-05,86.9,Hong Kong
2020-06-06,81.5,Hong Kong
2020-06-07,83.48,Hong Kong
2020-06-08,83.84,Hong Kong
2020-06-09,86.18,Hong Kong
2020-06-10,86.9,Hong Kong
2020-06-11,86.36,Hong Kong
2020-06-12,87.08000000000001,Hong Kong
2020-06-13,86.18,Hong Kong
2020-06-14,82.4,Hong Kong
2020-06-15,84.74000000000001,Hong Kong
2020-06-16,84.92,Hong Kong
2020-06-17,85.64,Hong Kong
2020-06-18,86.36,Hong Kong
2020-06-19,86.72,Hong Kong
2020-06-20,86.9,Hong Kong
2020-06-21,86.9,Hong Kong
2020-06-22,87.98,Hong Kong
2020-06-23,87.98,Hong Kong
2020-06-24,87.98,Hong Kong
2020-06-25,88.16,Hong Kong
2020-06-26,87.98,Hong Kong
2020-06-27,87.98,Hong Kong
2020-06-28,87.25999999999999,Hong Kong
2020-06-29,87.08000000000001,Hong Kong
2020-06-30,87.44,Hong Kong
2020-07-01,86.36,Hong Kong
2020-07-02,85.46000000000001,Hong Kong
2020-07-03,84.74000000000001,Hong Kong
2020-07-04,85.64,Hong Kong
2020-07-05,86.53999999999999,Hong Kong
2020-07-06,86.72,Hong Kong
2020-07-07,86.18,Hong Kong
2020-07-08,86.9,Hong Kong
2020-07-09,86.9,Hong Kong
2020-07-10,87.08000000000001,Hong Kong
2020-07-11,87.80000000000001,Hong Kong
2020-07-12,87.62,Hong Kong
2020-07-13,87.44,Hong Kong
2020-07-14,88.34,Hong Kong
2020-07-15,87.80000000000001,Hong Kong
2020-07-16,88.34,Hong Kong
2020-07-17,87.80000000000001,Hong Kong
2020-07-18,87.80000000000001,Hong Kong
2020-07-19,87.44,Hong Kong
2020-07-20,86.9,Hong Kong
2020-07-21,87.08000000000001,Hong Kong
2020-07-22,86.53999999999999,Hong Kong
2020-07-23,87.98,Hong Kong
2020-07-24,88.52,Hong Kong
2020-07-25,88.7,Hong Kong
2020-07-26,88.88,Hong Kong
2020-07-27,88.34,Hong Kong
2020-07-28,88.7,Hong Kong
2020-07-29,87.98,Hong Kong
2020-07-30,87.25999999999999,Hong Kong
2020-07-31,82.4,Hong Kong
2020-08-01,81.86,Hong Kong
2020-08-02,82.03999999999999,Hong Kong
2020-08-03,80.78,Hong Kong
2020-08-04,82.94,Hong Kong
2020-08-05,82.03999999999999,Hong Kong
2020-08-06,85.28,Hong Kong
2020-08-07,87.08000000000001,Hong Kong
2020-08-08,86.53999999999999,Hong Kong
2020-08-09,86.0,Hong Kong
2020-08-10,86.53999999999999,Hong Kong
2020-08-11,86.9,Hong Kong
2020-08-12,81.86,Hong Kong
2020-08-13,82.75999999999999,Hong Kong
2020-08-14,85.28,Hong Kong
2020-08-15,85.82,Hong Kong
2020-08-16,86.0,Hong Kong
2020-08-17,84.38,Hong Kong
2020-08-18,81.5,Hong Kong
2020-08-19,80.42,Hong Kong
2020-08-20,84.92,Hong Kong
2020-08-21,85.28,Hong Kong
2020-08-22,85.64,Hong Kong
2020-08-23,86.18,Hong Kong
2020-08-24,87.08000000000001,Hong Kong
2020-08-25,87.98,Hong Kong
2020-08-26,87.08000000000001,Hong Kong
2020-08-27,84.38,Hong Kong
2020-08-28,86.36,Hong Kong
2020-08-29,87.44,Hong Kong
2020-08-30,86.9,Hong Kong
2020-08-31,87.08000000000001,Hong Kong
2020-09-01,87.80000000000001,Hong Kong
2020-09-02,87.62,Hong Kong
2020-09-03,88.7,Hong Kong
2020-09-04,86.9,Hong Kong
2020-09-05,84.02,Hong Kong
2020-09-06,85.28,Hong Kong
2020-09-07,84.56,Hong Kong
2020-09-08,81.86,Hong Kong
2020-09-09,83.30000000000001,Hong Kong
2020-09-10,84.56,Hong Kong
2020-09-11,85.82,Hong Kong
2020-09-12,85.1,Hong Kong
2020-09-13,84.02,Hong Kong
2020-09-14,84.92,Hong Kong
2020-09-15,82.4,Hong Kong
2020-09-16,87.08000000000001,Hong Kong
2020-09-17,84.92,Hong Kong
2020-09-18,83.12,Hong Kong
2020-09-19,82.58000000000001,Hong Kong
2020-09-20,84.02,Hong Kong
2020-09-21,84.2,Hong Kong
2020-09-22,84.74000000000001,Hong Kong
2020-09-23,85.28,Hong Kong
2020-09-24,83.66,Hong Kong
2020-09-25,82.94,Hong Kong
2020-09-26,84.02,Hong Kong
2020-09-27,84.02,Hong Kong
2020-09-28,81.68,Hong Kong
2020-09-29,82.75999999999999,Hong Kong
2020-09-30,82.94,Hong Kong
2020-10-01,81.68,Hong Kong
2020-10-02,83.30000000000001,Hong Kong
2020-10-03,83.84,Hong Kong
2020-10-04,83.84,Hong Kong
2020-10-05,83.30000000000001,Hong Kong
2020-10-06,79.88,Hong Kong
2020-10-07,77.0,Hong Kong
2020-10-08,76.82,Hong Kong
2020-10-09,78.44,Hong Kong
2020-10-10,78.80000000000001,Hong Kong
2020-10-11,80.78,Hong Kong
2020-10-12,83.48,Hong Kong
2020-10-13,78.62,Hong Kong
2020-10-14,79.88,Hong Kong
2020-10-15,81.14,Hong Kong
2020-10-16,82.03999999999999,Hong Kong
2020-10-17,78.44,Hong Kong
2020-10-18,76.82,Hong Kong
2020-10-19,75.74000000000001,Hong Kong
2020-10-20,76.1,Hong Kong
2020-10-21,75.2,Hong Kong
2020-10-22,76.46000000000001,Hong Kong
2020-10-23,75.38,Hong Kong
2020-10-24,75.92,Hong Kong
2020-10-25,77.9,Hong Kong
2020-10-26,77.72,Hong Kong
2020-10-27,78.98,Hong Kong
2020-10-28,76.82,Hong Kong
2020-10-29,76.64,Hong Kong
2020-10-30,76.28,Hong Kong
2020-10-31,75.38,Hong Kong
2020-11-01,75.56,Hong Kong
2020-11-02,77.9,Hong Kong
2020-11-03,74.66,Hong Kong
2020-11-04,74.30000000000001,Hong Kong
2020-11-05,74.30000000000001,Hong Kong
2020-11-06,77.0,Hong Kong
2020-11-07,79.88,Hong Kong
2020-11-08,79.88,Hong Kong
2020-11-09,76.28,Hong Kong
2020-11-10,73.94,Hong Kong
2020-11-11,73.4,Hong Kong
2020-11-12,72.86,Hong Kong
2020-11-13,74.12,Hong Kong
2020-11-14,74.30000000000001,Hong Kong
2020-11-15,74.30000000000001,Hong Kong
2020-11-16,76.28,Hong Kong
2020-11-17,77.36,Hong Kong
2020-11-18,78.80000000000001,Hong Kong
2020-11-19,79.16,Hong Kong
2020-11-20,78.98,Hong Kong
2020-11-21,76.28,Hong Kong
2020-11-22,78.25999999999999,Hong Kong
2020-11-23,74.84,Hong Kong
2020-11-24,74.66,Hong Kong
2020-11-25,75.2,Hong Kong
2020-11-26,76.46000000000001,Hong Kong
2020-11-27,72.86,Hong Kong
2020-11-28,68.72,Hong Kong
2020-11-29,67.82,Hong Kong
2020-11-30,66.2,Hong Kong
2020-12-01,67.46000000000001,Hong Kong
2020-12-02,68.0,Hong Kong
2020-12-03,63.14,Hong Kong
2020-12-04,60.26,Hong Kong
2020-12-05,61.519999999999996,Hong Kong
2020-12-06,63.14,Hong Kong
2020-12-07,68.36,Hong Kong
2020-12-08,66.74000000000001,Hong Kong
2020-12-09,67.46000000000001,Hong Kong
2020-12-10,70.34,Hong Kong
2020-12-11,70.88,Hong Kong
2020-12-12,70.52,Hong Kong
2020-12-13,71.24000000000001,Hong Kong
2020-12-14,66.38,Hong Kong
2020-12-15,56.84,Hong Kong
2020-12-16,56.480000000000004,Hong Kong
2020-12-17,56.480000000000004,Hong Kong
2020-12-18,60.620000000000005,Hong Kong
2020-12-19,57.56,Hong Kong
2020-12-20,57.92,Hong Kong
2020-12-21,60.8,Hong Kong
2020-12-22,62.42,Hong Kong
2020-12-23,66.74000000000001,Hong Kong
2020-12-24,68.0,Hong Kong
2020-12-25,66.56,Hong Kong
2020-12-26,68.36,Hong Kong
2020-12-27,69.98,Hong Kong
2020-12-28,70.7,Hong Kong
2020-12-29,71.06,Hong Kong
2020-12-30,59.540000000000006,Hong Kong
2020-12-31,51.44,Hong Kong
2021-01-01,52.16,Hong Kong
2021-01-02,55.76,Hong Kong
2021-01-03,62.24,Hong Kong
2021-01-04,65.12,Hong Kong
2021-01-05,66.56,Hong Kong
2021-01-06,62.42,Hong Kong
2021-01-07,58.82,Hong Kong
2021-01-08,47.480000000000004,Hong Kong
2021-01-09,50.36,Hong Kong
2021-01-10,54.32,Hong Kong
2021-01-11,50.36,Hong Kong
2021-01-12,51.620000000000005,Hong Kong
2021-01-13,55.040000000000006,Hong Kong
2021-01-14,59.0,Hong Kong
2021-01-15,63.31999999999999,Hong Kong
2021-01-16,64.4,Hong Kong
2021-01-17,62.24,Hong Kong
2021-01-18,57.2,Hong Kong
2021-01-19,60.26,Hong Kong
2021-01-20,66.02,Hong Kong
2021-01-21,68.9,Hong Kong
2021-01-22,68.9,Hong Kong
2021-01-23,68.36,Hong Kong
2021-01-24,66.38,Hong Kong
2021-01-25,67.46000000000001,Hong Kong
2021-01-26,68.36,Hong Kong
2021-01-27,67.1,Hong Kong
2021-01-28,65.66,Hong Kong
2021-01-29,62.42,Hong Kong
2021-01-30,63.5,Hong Kong
2021-01-31,67.28,Hong Kong
2021-02-01,68.9,Hong Kong
2021-02-02,69.98,Hong Kong
2021-02-03,67.1,Hong Kong
2021-02-04,68.53999999999999,Hong Kong
2021-02-05,68.18,Hong Kong
2021-02-06,69.25999999999999,Hong Kong
2021-02-07,70.7,Hong Kong
2021-02-08,70.34,Hong Kong
2021-02-09,66.38,Hong Kong
2021-02-10,61.7,Hong Kong
2021-02-11,62.96,Hong Kong
2021-02-12,64.94,Hong Kong
2021-02-13,66.38,Hong Kong
2021-02-14,67.46000000000001,Hong Kong
2021-02-15,69.80000000000001,Hong Kong
2021-02-16,69.25999999999999,Hong Kong
2021-02-17,68.9,Hong Kong
2021-02-18,65.48,Hong Kong
2021-02-19,65.66,Hong Kong
2021-02-20,66.92,Hong Kong
2021-02-21,68.53999999999999,Hong Kong
2021-02-22,70.34,Hong Kong
2021-02-23,71.78,Hong Kong
2021-02-24,70.34,Hong Kong
2021-02-25,70.52,Hong Kong
2021-02-26,72.5,Hong Kong
2021-02-27,64.22,Hong Kong
2021-02-28,68.36,Hong Kong
2021-03-01,72.14,Hong Kong
2021-03-02,68.9,Hong Kong
2021-03-03,66.38,Hong Kong
2021-03-04,66.56,Hong Kong
2021-03-05,69.80000000000001,Hong Kong
2021-03-06,71.96000000000001,Hong Kong
2021-03-07,68.9,Hong Kong
2021-03-08,68.36,Hong Kong
2021-03-09,69.80000000000001,Hong Kong
2021-03-10,69.25999999999999,Hong Kong
2021-03-11,71.6,Hong Kong
2021-03-12,74.12,Hong Kong
2021-03-13,73.22,Hong Kong
2021-03-14,71.96000000000001,Hong Kong
2021-03-15,73.4,Hong Kong
2021-03-16,75.02,Hong Kong
2021-03-17,76.46000000000001,Hong Kong
2021-03-18,76.28,Hong Kong
2021-03-19,77.18,Hong Kong
2021-03-20,77.53999999999999,Hong Kong
2021-03-21,69.98,Hong Kong
2021-03-22,63.68000000000001,Hong Kong
2021-03-23,66.2,Hong Kong
2021-03-24,69.44,Hong Kong
2021-03-25,73.4,Hong Kong
2021-03-26,71.96000000000001,Hong Kong
2021-03-27,75.92,Hong Kong
2021-03-28,77.9,Hong Kong
2021-03-29,79.16,Hong Kong
2021-03-30,80.78,Hong Kong
2021-03-31,80.06,Hong Kong
2021-04-01,80.78,Hong Kong
2021-04-02,81.14,Hong Kong
2021-04-03,80.78,Hong Kong
2021-04-04,78.08000000000001,Hong Kong
2021-04-05,73.58000000000001,Hong Kong
2021-04-06,76.1,Hong Kong
2021-04-07,74.66,Hong Kong
2021-04-08,75.2,Hong Kong
2021-04-09,69.25999999999999,Hong Kong
2021-04-10,73.4,Hong Kong
2021-04-11,75.2,Hong Kong
2021-04-12,77.53999999999999,Hong Kong
2021-04-13,79.16,Hong Kong
2021-04-14,78.08000000000001,Hong Kong
2021-04-15,73.58000000000001,Hong Kong
2021-04-16,75.74000000000001,Hong Kong
2021-04-17,73.94,Hong Kong
2021-04-18,75.2,Hong Kong
2021-04-19,73.75999999999999,Hong Kong
2021-04-20,75.38,Hong Kong
2021-04-21,76.64,Hong Kong
2021-04-22,78.25999999999999,Hong Kong
2021-04-23,81.32,Hong Kong
2021-04-24,80.24000000000001,Hong Kong
2021-04-25,78.80000000000001,Hong Kong
2021-04-26,75.02,Hong Kong
2021-04-27,74.66,Hong Kong
2021-04-28,77.0,Hong Kong
2021-04-29,75.74000000000001,Hong Kong
2021-04-30,77.53999999999999,Hong Kong
2021-05-01,79.88,Hong Kong
2021-05-02,80.42,Hong Kong
2021-05-03,77.0,Hong Kong
2021-05-04,81.5,Hong Kong
2021-05-05,80.6,Hong Kong
2021-05-06,79.16,Hong Kong
2021-05-07,80.78,Hong Kong
2021-05-08,83.12,Hong Kong
2021-05-09,84.2,Hong Kong
2021-05-10,84.56,Hong Kong
2021-05-11,86.0,Hong Kong
2021-05-12,86.72,Hong Kong
2021-05-13,86.0,Hong Kong
2021-05-14,84.92,Hong Kong
2021-05-15,86.0,Hong Kong
2021-05-16,87.25999999999999,Hong Kong
2021-05-17,87.62,Hong Kong
2021-05-18,88.16,Hong Kong
2021-05-19,87.62,Hong Kong
2021-05-20,87.80000000000001,Hong Kong
2021-05-21,88.52,Hong Kong
2021-05-22,88.16,Hong Kong
2021-05-23,87.98,Hong Kong
2021-05-24,85.46000000000001,Hong Kong
2021-05-25,84.74000000000001,Hong Kong
2021-05-26,85.64,Hong Kong
2021-05-27,87.25999999999999,Hong Kong
2021-05-28,87.80000000000001,Hong Kong
2021-05-29,87.08000000000001,Hong Kong
2021-05-30,87.44,Hong Kong
2021-05-31,86.9,Hong Kong
2021-06-01,81.32,Hong Kong
2021-06-02,83.48,Hong Kong
2021-06-03,86.9,Hong Kong
2021-06-04,82.58000000000001,Hong Kong
2021-06-05,81.32,Hong Kong
2021-06-06,84.02,Hong Kong
2021-06-07,84.74000000000001,Hong Kong
2021-06-08,84.92,Hong Kong
2021-06-09,83.48,Hong Kong
2021-06-10,85.46000000000001,Hong Kong
2021-06-11,86.0,Hong Kong
2021-06-12,83.48,Hong Kong
2021-06-13,84.56,Hong Kong
2021-06-14,85.64,Hong Kong
2021-06-15,86.36,Hong Kong
2021-06-16,87.62,Hong Kong
2021-06-17,87.98,Hong Kong
2021-06-18,88.16,Hong Kong
2021-06-19,88.52,Hong Kong
2021-06-20,88.7,Hong Kong
2021-06-21,88.34,Hong Kong
2021-06-22,82.03999999999999,Hong Kong
2021-06-23,80.78,Hong Kong
2021-06-24,79.88,Hong Kong
2021-06-25,83.12,Hong Kong
2021-06-26,84.56,Hong Kong
