time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-07-15,31.2,26.7,35.0,9.2,,160.0,12.0,,1000.9,
2023-07-16,29.3,26.0,33.0,9.8,,47.0,19.0,,998.0,
2023-07-17,28.8,27.0,30.8,95.6,,91.0,37.6,,996.8,
2023-07-18,30.0,29.0,31.4,44.7,,122.0,24.9,,1003.9,
2023-07-19,29.3,27.0,31.4,17.4,,104.0,15.2,,1007.2,
2023-07-20,30.0,28.0,32.1,6.0,,95.0,9.9,,1008.3,
2023-07-21,30.3,28.0,33.0,1.4,,163.0,9.8,,1009.5,
2023-07-22,30.6,28.8,33.0,0.0,,109.0,11.4,,1010.6,
2023-07-23,30.4,28.7,33.0,2.2,,119.0,10.6,,1009.5,
2023-07-24,30.5,28.7,33.0,1.4,,145.0,10.1,,1007.5,
2023-07-25,31.1,28.0,34.0,0.0,,221.0,11.1,,1006.3,
2023-07-26,33.0,30.0,36.1,0.2,,283.0,10.6,,1002.5,
2023-07-27,32.9,29.0,35.9,2.2,,315.0,14.0,,997.9,
2023-07-28,32.4,29.0,35.5,0.8,,253.0,11.7,,996.8,
2023-07-29,30.1,26.0,32.0,15.2,,161.0,14.1,,1001.7,
2023-07-30,29.4,27.0,31.2,7.3,,81.0,12.2,,1005.2,
2023-07-31,30.0,26.8,33.0,6.4,,88.0,15.8,,1006.0,
2023-08-01,29.4,27.9,31.8,18.7,,83.0,10.6,,1004.7,
2023-08-02,30.0,27.5,34.0,0.0,,110.0,8.9,,1003.7,
2023-08-03,30.5,27.9,34.0,0.0,,211.0,11.2,,1002.7,
2023-08-04,30.9,29.0,34.2,3.3,,215.0,19.0,,1004.4,
2023-08-05,31.0,28.0,33.5,11.1,,222.0,21.2,,1004.5,
2023-08-06,30.8,28.0,33.0,1.2,,219.0,19.8,,1002.3,
2023-08-07,30.6,28.0,33.0,2.0,,221.0,15.6,,1001.6,
2023-08-08,30.8,29.0,33.0,2.6,,219.0,14.4,,1003.4,
2023-08-09,30.8,29.0,33.1,6.0,,230.0,15.7,,1004.8,
2023-08-10,29.6,28.0,32.0,15.2,,232.0,10.5,,1004.7,
2023-08-11,28.3,26.9,31.0,10.9,,219.0,15.6,,1003.4,
2023-08-12,29.5,27.0,32.5,17.8,,215.0,13.2,,1003.3,
2023-08-13,29.5,26.0,31.2,12.9,,210.0,14.5,,1003.6,
2023-08-14,29.9,28.0,32.0,10.2,,208.0,13.4,,1004.9,
2023-08-15,30.4,28.0,32.0,1.9,,203.0,10.9,,1006.5,
2023-08-16,31.2,29.0,34.2,0.6,,217.0,17.1,,1006.6,
2023-08-17,30.6,29.5,33.0,3.2,,220.0,15.7,,1005.1,
2023-08-18,29.8,28.0,31.0,9.3,,219.0,11.5,,1003.9,
2023-08-19,29.1,27.0,31.0,11.5,,142.0,10.2,,1005.5,
2023-08-20,29.9,28.0,31.0,3.1,,77.0,8.3,,1007.5,
2023-08-21,30.1,28.0,32.0,6.1,,107.0,11.1,,1007.7,
2023-08-22,30.4,28.0,33.0,8.1,,139.0,9.6,,1005.9,
2023-08-23,30.9,29.0,33.0,1.7,,158.0,11.5,,1005.2,
2023-08-24,29.4,28.0,31.0,3.2,,94.0,10.5,,1006.6,
2023-08-25,29.7,28.0,31.4,10.2,,65.0,9.5,,1006.8,
2023-08-26,30.2,28.0,32.0,5.5,,93.0,10.2,,1005.1,
2023-08-27,30.2,28.9,32.0,12.7,,115.0,10.5,,1003.0,
2023-08-28,30.1,28.0,32.0,1.0,,104.0,9.2,,1002.3,
2023-08-29,28.8,26.8,31.0,8.2,,25.0,10.1,,1003.6,
2023-08-30,29.0,27.0,31.1,2.2,,3.0,16.4,,1004.4,
2023-08-31,28.8,27.0,31.0,0.3,,346.0,17.2,,1003.3,
2023-09-01,27.3,25.2,29.0,76.8,,334.0,33.9,,998.3,
2023-09-02,26.7,25.5,27.6,69.2,,92.0,37.0,,998.9,
2023-09-03,29.9,27.0,33.0,7.1,,98.0,17.6,,1001.9,
2023-09-04,30.1,28.0,33.1,0.7,,291.0,10.5,,1002.3,
2023-09-05,29.8,28.7,31.0,3.1,,310.0,14.3,,1003.9,
2023-09-06,29.9,28.9,32.0,1.5,,286.0,9.3,,1005.5,
2023-09-07,28.2,26.0,31.0,25.3,,107.0,9.4,,1006.0,
2023-09-08,26.2,25.8,27.0,36.9,,97.0,18.8,,1007.5,
2023-09-09,26.8,25.8,28.0,25.0,,103.0,19.2,,1007.7,
2023-09-10,26.0,25.0,27.0,39.0,,100.0,17.6,,1007.8,
2023-09-11,27.5,26.0,30.0,21.5,,93.0,17.1,,1006.9,
2023-09-12,28.2,26.0,31.0,2.8,,96.0,14.6,,1006.2,
2023-09-13,28.9,27.0,31.3,1.4,,103.0,17.3,,1006.2,
2023-09-14,27.3,26.0,29.2,11.1,,94.0,11.4,,1007.5,
2023-09-15,28.5,26.0,32.0,13.7,,88.0,14.3,,1009.1,
2023-09-16,27.9,26.0,30.0,18.8,,83.0,13.3,,1010.8,
2023-09-17,29.3,27.0,32.0,12.4,,88.0,11.9,,1010.6,
2023-09-18,29.6,27.6,32.0,1.2,,96.0,9.9,,1011.3,
2023-09-19,29.7,27.8,32.1,2.9,,93.0,9.6,,1011.7,
2023-09-20,30.0,28.0,33.0,1.5,,155.0,9.4,,1010.9,
2023-09-21,30.4,27.8,34.0,0.7,,237.0,10.0,,1010.6,
2023-09-22,30.6,28.7,33.0,1.7,,73.0,10.2,,1010.4,
2023-09-23,30.7,28.0,34.0,0.0,,91.0,14.8,,1010.5,
2023-09-24,30.7,29.0,34.0,1.5,,88.0,18.3,,1009.8,
2023-09-25,30.6,28.9,33.3,3.4,,95.0,19.3,,1009.8,
2023-09-26,30.8,28.6,34.3,2.0,,92.0,18.8,,1010.5,
2023-09-27,30.9,28.9,33.5,0.2,,100.0,18.6,,1010.5,
2023-09-28,31.2,29.0,34.4,5.3,,96.0,19.1,,1011.4,
2023-09-29,30.4,27.6,34.0,2.8,,73.0,12.2,,1012.0,
2023-09-30,30.6,28.0,33.0,0.8,,41.0,8.5,,1010.5,
2023-10-01,30.4,28.0,34.0,3.3,,100.0,11.6,,1009.6,
2023-10-02,30.4,28.0,33.0,1.5,,108.0,17.2,,1011.1,
2023-10-03,30.0,28.0,32.0,1.9,,199.0,11.1,,1010.8,
2023-10-04,30.9,28.9,34.3,1.6,,285.0,10.2,,1009.2,
2023-10-05,30.6,29.0,33.0,0.0,,2.0,19.2,,1007.8,
2023-10-06,28.3,25.2,31.4,0.8,,9.0,18.8,,1008.8,
2023-10-07,24.7,22.5,26.7,34.3,,0.0,24.4,,1009.5,
2023-10-08,23.2,21.6,24.1,126.7,,14.0,25.4,,1009.6,
2023-10-09,23.0,21.8,24.1,89.7,,43.0,19.9,,1013.3,
2023-10-10,24.8,22.8,27.0,7.1,,30.0,16.8,,1015.7,
2023-10-11,25.5,23.0,28.0,0.0,,38.0,14.7,,1017.1,
2023-10-12,25.7,23.0,28.0,0.0,,42.0,13.2,,1017.7,
2023-10-13,27.1,25.0,29.0,0.2,,28.0,16.0,,1015.6,
2023-10-14,27.1,25.0,30.0,0.0,,36.0,11.4,,1013.4,
2023-10-15,27.2,25.0,30.0,0.1,,63.0,11.9,,1013.1,
2023-10-16,27.4,25.6,30.0,1.0,,70.0,16.8,,1014.8,
2023-10-17,27.1,25.3,29.0,21.5,,78.0,23.3,,1015.3,
2023-10-18,25.4,23.9,27.0,34.3,,86.0,22.6,,1014.9,
2023-10-19,26.3,25.0,27.0,18.5,,97.0,19.3,,1014.4,
2023-10-20,26.5,24.9,28.0,5.4,,66.0,14.8,,1015.0,
2023-10-21,22.2,21.0,24.0,1.0,,31.0,19.7,,1018.9,
2023-10-22,23.2,21.0,25.6,0.0,,12.0,15.4,,1019.1,
2023-10-23,25.8,23.7,29.0,0.0,,34.0,11.4,,1017.5,
2023-10-24,27.1,25.0,30.0,2.0,,47.0,10.1,,1016.3,
2023-10-25,27.5,25.5,30.0,0.0,,100.0,13.5,,1015.4,
2023-10-26,27.0,25.0,30.0,0.0,,96.0,12.3,,1014.4,
2023-10-27,27.2,24.2,30.0,0.0,,95.0,12.6,,1013.8,
2023-10-28,26.5,25.8,28.1,2.5,,95.0,13.5,,1014.5,
2023-10-29,26.1,25.0,28.0,0.5,,94.0,15.0,,1016.0,
2023-10-30,26.5,25.0,29.0,0.8,,51.0,12.3,,1017.0,
2023-10-31,26.1,24.0,29.0,0.1,,71.0,12.6,,1018.4,
2023-11-01,26.1,24.0,30.0,0.0,,75.0,12.6,,1017.7,
2023-11-02,26.6,25.0,29.0,0.0,,85.0,10.5,,1015.4,
2023-11-03,26.6,24.0,30.0,0.0,,86.0,10.3,,1013.5,
2023-11-04,27.0,24.0,30.0,0.0,,87.0,12.7,,1013.7,
2023-11-05,27.3,25.0,30.5,0.0,,91.0,9.8,,1014.3,
2023-11-06,28.0,24.9,31.6,0.0,,40.0,13.0,,1015.2,
2023-11-07,26.0,24.6,27.0,14.4,,73.0,14.4,,1016.5,
2023-11-08,26.0,25.0,27.0,0.0,,95.0,19.5,,1015.4,
2023-11-09,26.4,25.0,29.0,0.6,,93.0,17.3,,1015.2,
2023-11-10,27.4,25.8,30.0,0.0,,92.0,14.8,,1015.6,
2023-11-11,25.9,25.0,27.0,0.0,,98.0,19.4,,1017.5,
2023-11-12,24.7,22.2,27.0,0.0,,54.0,14.8,,1020.1,
2023-11-13,21.5,20.0,24.0,0.0,,18.0,21.4,,1023.2,
2023-11-14,20.4,18.0,23.3,0.0,,15.0,14.8,,1023.0,
2023-11-15,22.5,19.0,27.0,0.0,,77.0,13.3,,1021.7,
2023-11-16,21.6,17.8,24.0,0.0,,5.0,24.4,,1024.3,
2023-11-17,18.9,15.0,23.0,0.0,,19.0,22.8,,1024.6,
2023-11-18,19.8,17.0,24.0,0.0,,40.0,14.8,,1023.0,
2023-11-19,20.8,18.8,24.0,0.0,,97.0,10.4,,1021.0,
2023-11-20,21.4,17.9,25.0,0.0,,88.0,8.1,,1019.4,
2023-11-21,22.6,20.3,26.0,0.0,,81.0,10.5,,1017.5,
2023-11-22,22.9,20.0,26.0,0.0,,86.0,9.6,,1016.3,
2023-11-23,23.1,19.9,26.0,0.0,,81.0,8.5,,1016.3,
2023-11-24,23.7,21.0,27.0,0.0,,87.0,17.1,,1019.3,
2023-11-25,22.8,20.0,26.1,0.0,,91.0,17.7,,1020.8,
2023-11-26,22.6,20.0,26.0,0.0,,70.0,12.3,,1020.2,
2023-11-27,23.1,19.4,27.0,0.0,,84.0,7.6,,1018.2,
2023-11-28,23.4,20.0,27.3,0.0,,80.0,16.4,,1018.6,
2023-11-29,23.5,21.5,26.0,0.0,,82.0,14.7,,1018.5,
2023-11-30,24.5,22.0,27.2,0.0,,66.0,12.0,,1019.9,
2023-12-01,21.6,19.6,23.0,0.0,,37.0,15.3,,1021.7,
2023-12-02,19.6,18.0,21.1,0.0,,31.0,11.7,,1021.9,
2023-12-03,21.9,20.4,24.3,0.0,,31.0,12.1,,1020.3,
2023-12-04,22.1,20.7,24.0,0.0,,359.0,13.1,,1017.5,
2023-12-05,21.7,19.7,24.0,0.0,,337.0,11.2,,1015.7,
2023-12-06,21.4,20.0,22.0,0.0,,7.0,14.8,,1018.0,
2023-12-07,20.9,18.0,24.0,0.0,,13.0,12.7,,1018.1,
2023-12-08,21.9,18.0,25.0,0.0,,88.0,11.4,,1016.5,
2023-12-09,24.1,22.0,27.4,0.0,,91.0,14.8,,1014.2,
2023-12-10,25.2,23.0,28.0,0.0,,90.0,16.4,,1013.4,
2023-12-11,25.0,23.0,28.0,0.0,,63.0,10.1,,1014.5,
2023-12-12,25.0,22.8,28.0,0.0,,16.0,11.4,,1016.2,
2023-12-13,23.3,22.6,25.2,0.0,,92.0,18.9,,1019.0,
2023-12-14,24.3,22.0,27.0,0.2,,83.0,14.9,,1018.5,
2023-12-15,25.9,24.0,29.0,0.3,,84.0,14.5,,1015.9,
2023-12-16,18.4,12.7,25.0,0.9,,19.0,24.3,,1021.1,
2023-12-17,12.2,10.5,14.0,0.0,,25.0,18.8,,1025.6,
2023-12-18,15.9,13.0,18.0,0.4,,4.0,13.9,,1022.4,
2023-12-19,14.5,13.3,17.0,0.0,,348.0,19.5,,1022.4,
2023-12-20,13.0,10.3,16.0,0.0,,13.0,21.5,,1024.3,
2023-12-21,10.5,9.0,12.0,0.0,,13.0,23.2,,1027.8,
2023-12-22,10.2,8.0,12.0,0.0,,22.0,19.4,,1030.8,
2023-12-23,10.9,8.9,13.0,0.0,,22.0,19.7,,1030.6,
2023-12-24,12.8,9.0,16.5,0.0,,10.0,19.9,,1029.2,
2023-12-25,14.6,11.8,18.0,0.0,,33.0,15.0,,1027.0,
2023-12-26,16.6,13.0,20.0,0.0,,84.0,8.7,,1025.1,
2023-12-27,18.9,16.9,21.2,0.5,,22.0,7.5,,1024.0,
2023-12-28,20.6,18.8,23.0,0.0,,53.0,9.8,,1022.2,
2023-12-29,20.4,18.0,23.0,0.0,,81.0,11.8,,1020.8,
2023-12-30,20.8,18.0,24.0,0.0,,355.0,10.7,,1018.5,
2023-12-31,21.6,18.8,24.2,0.0,,341.0,8.4,,1018.0,
